baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,locus_tag,feature_type,gene_symbol,product,EC_number,COG,display_name,plot_label,classification
273.2324347,3.657167437,0.166704845,21.93797927,1.13E-106,6.90E-106,AENJPLPP_00611,AENJPLPP_00611,CDS,dcuS_2,Sensor histidine kinase DcuS,2.7.13.3,COG3290,dcuS_2,"dcuS_2
(AENJPLPP_00611)",Up in serum
203.7899863,3.624436926,0.189920015,19.08401773,3.43E-81,1.70E-80,AENJPLPP_00929,AENJPLPP_00929,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
411.4136716,3.618993347,0.137412292,26.33675115,7.28E-153,5.81E-152,AENJPLPP_00533,AENJPLPP_00533,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3102.261477,3.594056743,0.088372371,40.66946146,0,0,AENJPLPP_00315,AENJPLPP_00315,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1592.229129,3.58455377,0.087837898,40.8087379,0,0,AENJPLPP_00317,AENJPLPP_00317,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
601.285789,3.557562037,0.118662313,29.9805553,1.76E-197,1.82E-196,AENJPLPP_01819,AENJPLPP_01819,CDS,spxA_5,Regulatory protein Spx,,COG1393,spxA_5,"spxA_5
(AENJPLPP_01819)",Up in serum
1467.260206,3.533755632,0.089870206,39.32065805,0,0,AENJPLPP_01818,AENJPLPP_01818,CDS,spxA_4,Regulatory protein Spx,,COG1393,spxA_4,"spxA_4
(AENJPLPP_01818)",Up in serum
160.6660702,3.532090153,0.207166182,17.04954987,3.52E-65,1.49E-64,AENJPLPP_00959,AENJPLPP_00959,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
73.92868856,3.526412129,0.299623701,11.76946989,5.61E-32,1.53E-31,AENJPLPP_00958,AENJPLPP_00958,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3768.32321,3.524947628,0.075248477,46.84410589,0,0,AENJPLPP_01825,AENJPLPP_01825,CDS,lysA,Diaminopimelate decarboxylase,4.1.1.20,COG0019,lysA,"lysA
(AENJPLPP_01825)",Up in serum
2041.069813,3.521206897,0.081941931,42.97197844,0,0,AENJPLPP_00486,AENJPLPP_00486,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
982.7974464,3.51775326,0.10983317,32.02815027,4.42E-225,5.26E-224,AENJPLPP_01362,AENJPLPP_01362,CDS,msrA_2,Peptide methionine sulfoxide reductase MsrA,1.8.4.11,COG0225,msrA_2,"msrA_2
(AENJPLPP_01362)",Up in serum
55.50408638,3.503196661,0.34322017,10.20684961,1.85E-24,4.59E-24,AENJPLPP_00960,AENJPLPP_00960,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
9790.576291,3.482300073,0.058775135,59.24784516,0,0,AENJPLPP_00592,AENJPLPP_00592,CDS,purK,N5-carboxyaminoimidazole ribonucleotide synthase,6.3.4.18,,purK,"purK
(AENJPLPP_00592)",Up in serum
1079.114157,3.477979157,0.093180323,37.32525341,6.39E-305,1.07E-303,AENJPLPP_00532,AENJPLPP_00532,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2540.522716,3.471115922,0.075232364,46.13859936,0,0,AENJPLPP_02290,AENJPLPP_02290,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
176.6832733,3.453810137,0.195854308,17.63458857,1.34E-69,5.96E-69,AENJPLPP_02183,AENJPLPP_02183,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
965.7229962,3.385127927,0.107388404,31.52228542,4.30E-218,4.93E-217,AENJPLPP_00151,AENJPLPP_00151,CDS,ydeA,putative protease YdeA,3.2.-.-,COG0693,ydeA,"ydeA
(AENJPLPP_00151)",Up in serum
2840.528127,3.381428517,0.196424403,17.21491047,2.05E-66,8.79E-66,AENJPLPP_00323,AENJPLPP_00323,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
246.7936091,3.369005218,0.165285846,20.38290205,2.37E-92,1.29E-91,AENJPLPP_02185,AENJPLPP_02185,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4089.3129,3.364260922,0.090936058,36.99589571,1.33E-299,2.16E-298,AENJPLPP_00022,AENJPLPP_00022,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
387.2334776,3.359784543,0.136008127,24.70282198,9.97E-135,7.17E-134,AENJPLPP_00951,AENJPLPP_00951,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
65.61677339,3.334419031,0.302018797,11.04043544,2.44E-28,6.37E-28,AENJPLPP_00964,AENJPLPP_00964,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
200.4279046,3.324848595,0.190065557,17.49316732,1.62E-68,7.12E-68,AENJPLPP_02157,AENJPLPP_02157,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
145.4540621,3.30385517,0.205543074,16.07378498,3.90E-58,1.54E-57,AENJPLPP_00174,AENJPLPP_00174,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
131.9371068,3.244063164,0.214680309,15.11113512,1.37E-51,4.98E-51,AENJPLPP_00957,AENJPLPP_00957,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
212.9486888,3.239572845,0.176545228,18.34981821,3.31E-75,1.57E-74,AENJPLPP_02958,AENJPLPP_02958,CDS,manZ_8,PTS system mannose-specific EIID component,,COG3716,manZ_8,"manZ_8
(AENJPLPP_02958)",Up in serum
2787.931819,3.218604169,0.075346644,42.71728622,0,0,AENJPLPP_01826,AENJPLPP_01826,CDS,dapF,Diaminopimelate epimerase,5.1.1.7,COG0253,dapF,"dapF
(AENJPLPP_01826)",Up in serum
129.2299814,3.205093782,0.221852757,14.44694142,2.62E-47,9.05E-47,AENJPLPP_00173,AENJPLPP_00173,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
98.71269076,3.187334689,0.255641123,12.46800455,1.12E-35,3.25E-35,AENJPLPP_02164,AENJPLPP_02164,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
7556.615968,3.175751415,0.076335962,41.60229763,0,0,AENJPLPP_00322,AENJPLPP_00322,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
5740.624625,3.175522441,0.083837262,37.87722021,6.10419917867275e-314,1.08685458332323e-312,AENJPLPP_01861,AENJPLPP_01861,CDS,ohrB_1,Organic hydroperoxide resistance protein OhrB,,COG1764,ohrB_1,"ohrB_1
(AENJPLPP_01861)",Up in serum
638.8820174,3.17286379,0.106860239,29.69171513,9.82E-194,9.79E-193,AENJPLPP_02160,AENJPLPP_02160,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
204.5303201,3.16652851,0.177759375,17.81356682,5.55E-71,2.51E-70,AENJPLPP_02161,AENJPLPP_02161,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
6348.226825,3.153215285,0.070963529,44.43430789,0,0,AENJPLPP_00324,AENJPLPP_00324,CDS,NA,Stress response regulator gls24,,,Stress response regulator gls24,Stress response regulator gls24,Up in serum
2701.582193,3.143331022,0.073155519,42.96779078,0,0,AENJPLPP_00145,AENJPLPP_00145,CDS,glcU_1,Glucose uptake protein GlcU,,COG4975,glcU_1,"glcU_1
(AENJPLPP_00145)",Up in serum
195.3533012,3.139577818,0.181992359,17.25115187,1.10E-66,4.74E-66,AENJPLPP_02828,AENJPLPP_02828,CDS,NA,IS6 family transposase IS1216V,,,IS6 family transposase IS1216V,IS6 family transposase IS1216V,Up in serum
65260.56582,3.101871272,0.053928507,57.51821197,0,0,AENJPLPP_00119,AENJPLPP_00119,CDS,argS,Arginine--tRNA ligase,6.1.1.19,COG0018,argS,"argS
(AENJPLPP_00119)",Up in serum
709.8668111,3.100597243,0.110423204,28.07921819,1.76E-173,1.55E-172,AENJPLPP_00325,AENJPLPP_00325,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
9011.758887,3.094670426,0.061267377,50.51090144,0,0,AENJPLPP_02941,AENJPLPP_02941,CDS,bglF_5,PTS system beta-glucoside-specific EIIBCA component,,COG1263,bglF_5,"bglF_5
(AENJPLPP_02941)",Up in serum
534.3294093,3.086018331,0.119769862,25.76623435,2.12E-146,1.63E-145,AENJPLPP_00747,AENJPLPP_00747,CDS,manP_1,PTS system mannose-specific EIIBCA component,,COG1299,manP_1,"manP_1
(AENJPLPP_00747)",Up in serum
22.08152214,3.078309442,0.517565502,5.947671217,2.72E-09,4.75E-09,AENJPLPP_00962,AENJPLPP_00962,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
359.5396361,3.073251283,0.138263991,22.22741629,1.87E-109,1.15E-108,AENJPLPP_00643,AENJPLPP_00643,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4875.830278,3.060344334,0.061290997,49.93138416,0,0,AENJPLPP_00427,AENJPLPP_00427,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1597.657748,3.045831093,0.089429932,34.05829604,3.06E-254,4.16E-253,AENJPLPP_02610,AENJPLPP_02610,CDS,acyP,Acylphosphatase,3.6.1.7,COG1254,acyP,"acyP
(AENJPLPP_02610)",Up in serum
1905.458345,3.016683569,0.090207515,33.4415992,3.41E-245,4.49E-244,AENJPLPP_00748,AENJPLPP_00748,CDS,manP_2,PTS system mannose-specific EIIBCA component,,COG1299,manP_2,"manP_2
(AENJPLPP_00748)",Up in serum
2926.682936,3.003779151,0.073334623,40.95990444,0,0,AENJPLPP_03133,AENJPLPP_03133,CDS,yoeB,Toxin YoeB,3.1.-.-,COG4115,yoeB,"yoeB
(AENJPLPP_03133)",Up in serum
310.3746594,3.002088897,0.142840019,21.01714162,4.57E-98,2.60E-97,AENJPLPP_01514,AENJPLPP_01514,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
287.2401022,3.001770819,0.145833858,20.58349725,3.86E-94,2.12E-93,AENJPLPP_01009,AENJPLPP_01009,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1182.395201,2.993365363,0.088308243,33.89678312,7.43E-252,9.97E-251,AENJPLPP_00590,AENJPLPP_00590,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2965.671797,2.986144419,0.072832694,41.00005455,0,0,AENJPLPP_00189,AENJPLPP_00189,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
45.31234283,2.970409229,0.338135579,8.784669269,1.57E-18,3.47E-18,AENJPLPP_02195,AENJPLPP_02195,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4832.160251,2.965489058,0.095582649,31.02539095,2.45E-211,2.70E-210,AENJPLPP_00024,AENJPLPP_00024,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
207.9780172,2.948551102,0.167952523,17.55586075,5.36E-69,2.38E-68,AENJPLPP_00612,AENJPLPP_00612,CDS,dcuR,Transcriptional regulatory protein DcuR,,COG4565,dcuR,"dcuR
(AENJPLPP_00612)",Up in serum
21468.0809,2.916794511,0.072425102,40.27325364,0,0,AENJPLPP_00712,AENJPLPP_00712,CDS,tuf_1,Elongation factor Tu,,,tuf_1,"tuf_1
(AENJPLPP_00712)",Up in serum
321.3072571,2.903183277,0.1372207,21.15703597,2.38E-99,1.36E-98,AENJPLPP_02163,AENJPLPP_02163,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1108.57902,2.892613754,0.097238755,29.74754008,1.87E-194,1.89E-193,AENJPLPP_00039,AENJPLPP_00039,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
785.1486515,2.887070825,0.1010125,28.58132237,1.15E-179,1.04E-178,AENJPLPP_01282,AENJPLPP_01282,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
9868.184785,2.87920149,0.081101003,35.50142878,4.67E-276,6.78E-275,AENJPLPP_02328,AENJPLPP_02328,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
73.41318514,2.86974987,0.282553752,10.15647412,3.10E-24,7.65E-24,AENJPLPP_00411,AENJPLPP_00411,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2549.688929,2.868701912,0.074146728,38.68952779,0,0,AENJPLPP_01091,AENJPLPP_01091,CDS,adeC,Adenine deaminase,3.5.4.2,,adeC,"adeC
(AENJPLPP_01091)",Up in serum
16920.96891,2.863564608,0.05469604,52.35414821,0,0,AENJPLPP_00494,AENJPLPP_00494,CDS,gap_1,Glyceraldehyde-3-phosphate dehydrogenase,1.2.1.12,,gap_1,"gap_1
(AENJPLPP_00494)",Up in serum
7.645773477,2.855185546,0.80149306,3.562333459,0.000367573,0.000521081,AENJPLPP_00289,AENJPLPP_00289,CDS,fldH,Phenyllactate dehydrogenase,1.1.1.-,,fldH,"fldH
(AENJPLPP_00289)",Up in serum
94.28666877,2.848836179,0.247574436,11.50698848,1.22E-30,3.26E-30,AENJPLPP_01800,AENJPLPP_01800,CDS,bglF_1,PTS system beta-glucoside-specific EIIBCA component,,COG1263,bglF_1,"bglF_1
(AENJPLPP_01800)",Up in serum
1213.659474,2.848344971,0.102920017,27.67532538,1.38E-168,1.19E-167,AENJPLPP_00093,AENJPLPP_00093,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
105.5195539,2.847330451,0.224611919,12.67666675,7.96E-37,2.36E-36,AENJPLPP_02169,AENJPLPP_02169,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
942.8653729,2.841735353,0.103639943,27.4193063,1.61E-165,1.37E-164,AENJPLPP_00534,AENJPLPP_00534,CDS,NA,Putative universal stress protein,,,Putative universal stress protein,Putative universal stress protein,Up in serum
490.3067066,2.837739583,0.118267077,23.99433257,3.19E-127,2.21E-126,AENJPLPP_02358,AENJPLPP_02358,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
18.65621331,2.822842791,0.534030171,5.285923798,1.25E-07,2.07E-07,AENJPLPP_02899,AENJPLPP_02899,CDS,NA,IS1182 family transposase ISEfa7,,,IS1182 family transposase ISEfa7,IS1182 family transposase ISEfa7,Up in serum
24.89370571,2.8052198,0.441930614,6.347647603,2.19E-10,3.94E-10,AENJPLPP_02166,AENJPLPP_02166,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2030.395553,2.785743684,0.082762714,33.65940458,2.27E-248,3.02E-247,AENJPLPP_01827,AENJPLPP_01827,CDS,dapA,4-hydroxy-tetrahydrodipicolinate synthase,4.3.3.7,COG0329,dapA,"dapA
(AENJPLPP_01827)",Up in serum
126.5804871,2.770684094,0.202854915,13.65845187,1.80E-42,5.83E-42,AENJPLPP_03017,AENJPLPP_03017,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1651.86768,2.749953631,0.084272639,32.63163054,1.46E-233,1.78E-232,AENJPLPP_02057,AENJPLPP_02057,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
252.9185075,2.740730627,0.147621393,18.56594482,6.06E-77,2.91E-76,AENJPLPP_00146,AENJPLPP_00146,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
20314.66983,2.726483373,0.055371987,49.23939965,0,0,AENJPLPP_03060,AENJPLPP_03060,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
6760.141574,2.7211781,0.07619379,35.71390934,2.40E-279,3.55E-278,AENJPLPP_02618,AENJPLPP_02618,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1506.644076,2.721037532,0.094004366,28.9458634,3.16E-184,3.00E-183,AENJPLPP_03115,AENJPLPP_03115,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1139.179598,2.711310392,0.091062896,29.77404106,8.47E-195,8.60E-194,AENJPLPP_01008,AENJPLPP_01008,CDS,feoB,Fe(2+) transporter FeoB,,COG0370,feoB,"feoB
(AENJPLPP_01008)",Up in serum
89313.83239,2.698136152,0.06291974,42.88218839,0,0,AENJPLPP_03059,AENJPLPP_03059,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
6934.272196,2.682389423,0.062004726,43.26104782,0,0,AENJPLPP_02363,AENJPLPP_02363,CDS,pepC,Aminopeptidase C,3.4.22.40,COG3579,pepC,"pepC
(AENJPLPP_02363)",Up in serum
106.2582243,2.667095997,0.217197702,12.27957741,1.17E-34,3.33E-34,AENJPLPP_02167,AENJPLPP_02167,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1511.712301,2.646178893,0.083963689,31.51575308,5.29E-218,6.01E-217,AENJPLPP_01828,AENJPLPP_01828,CDS,dapB,4-hydroxy-tetrahydrodipicolinate reductase,1.17.1.8,COG0289,dapB,"dapB
(AENJPLPP_01828)",Up in serum
535.3147525,2.642757111,0.106781824,24.74912872,3.17E-135,2.29E-134,AENJPLPP_02769,AENJPLPP_02769,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2953.136236,2.631025078,0.075317368,34.93251476,2.39E-267,3.36E-266,AENJPLPP_00525,AENJPLPP_00525,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
41.25479779,2.630276899,0.341124774,7.710600639,1.25E-14,2.54E-14,AENJPLPP_02168,AENJPLPP_02168,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
688.8600488,2.622459142,0.099848297,26.26443523,4.89E-152,3.88E-151,AENJPLPP_02159,AENJPLPP_02159,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
4358.167617,2.614184123,0.074384114,35.14438748,1.42E-270,2.01E-269,AENJPLPP_02992,AENJPLPP_02992,CDS,pemK,Endoribonuclease PemK,3.1.-.-,,pemK,"pemK
(AENJPLPP_02992)",Up in serum
3483.831419,2.611726618,0.066776124,39.11168318,0,0,AENJPLPP_00144,AENJPLPP_00144,CDS,gdhIV,Glucose 1-dehydrogenase 4,1.1.1.47,COG1028,gdhIV,"gdhIV
(AENJPLPP_00144)",Up in serum
14.29840543,2.605374851,0.590007992,4.415829765,1.01E-05,1.56E-05,AENJPLPP_02165,AENJPLPP_02165,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
457.7458384,2.59180223,0.131069795,19.77421444,4.97E-87,2.57E-86,AENJPLPP_02887,AENJPLPP_02887,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
1668.345115,2.588755403,0.074809964,34.60441995,2.17E-262,3.02E-261,AENJPLPP_00426,AENJPLPP_00426,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2446.953235,2.586710979,0.0704225,36.73131451,2.31E-295,3.70E-294,AENJPLPP_00140,AENJPLPP_00140,CDS,xpkA_1,Xylulose-5-phosphate phosphoketolase,4.1.2.9,,xpkA_1,"xpkA_1
(AENJPLPP_00140)",Up in serum
18.34293489,2.576409582,0.499756865,5.155326047,2.53E-07,4.15E-07,AENJPLPP_00920,AENJPLPP_00920,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
971.3282257,2.561905478,0.120541268,21.25334771,3.07E-100,1.77E-99,AENJPLPP_02146,AENJPLPP_02146,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
463.7311618,2.561799541,0.120153753,21.32101146,7.25E-101,4.22E-100,AENJPLPP_00716,AENJPLPP_00716,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
8189.565375,2.543456458,0.058124689,43.75862462,0,0,AENJPLPP_01577,AENJPLPP_01577,CDS,brnQ_1,Branched-chain amino acid transport system 2 carrier protein,,COG1114,brnQ_1,"brnQ_1
(AENJPLPP_01577)",Up in serum
7028.211271,2.542448827,0.070518492,36.053647,1.21E-284,1.83E-283,AENJPLPP_00244,AENJPLPP_00244,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2801.129372,2.540643,0.077502626,32.78137957,1.08E-235,1.35E-234,AENJPLPP_00477,AENJPLPP_00477,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3059.642806,2.534800743,0.069316742,36.56837685,9.10E-293,1.45E-291,AENJPLPP_01971,AENJPLPP_01971,CDS,ndk,Nucleoside diphosphate kinase,2.7.4.6,COG0105,ndk,"ndk
(AENJPLPP_01971)",Up in serum
1108.815305,2.519068231,0.082433167,30.5589161,4.30E-205,4.56E-204,AENJPLPP_00141,AENJPLPP_00141,CDS,xpkA_2,Xylulose-5-phosphate phosphoketolase,4.1.2.9,,xpkA_2,"xpkA_2
(AENJPLPP_00141)",Up in serum
34.55553667,2.51798621,0.371807603,6.772282727,1.27E-11,2.38E-11,AENJPLPP_02605,AENJPLPP_02605,CDS,pfkB,ATP-dependent 6-phosphofructokinase isozyme 2,2.7.1.11,COG1105,pfkB,"pfkB
(AENJPLPP_02605)",Up in serum
555.3768433,2.516048939,0.107695237,23.36267601,1.02E-120,6.76E-120,AENJPLPP_01078,AENJPLPP_01078,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
23.58470568,2.489621,0.450434114,5.527159077,3.25E-08,5.49E-08,AENJPLPP_02316,AENJPLPP_02316,CDS,NA,putative phosphotransferase enzyme IIB component,2.7.1.-,,putative phosphotransferase enzyme IIB component,putative phosphotransferase enzyme IIB component,Up in serum
6359.650379,2.484882708,0.063112531,39.37225539,0,0,AENJPLPP_02354,AENJPLPP_02354,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
421.8518414,2.473908669,0.121696623,20.32849068,7.20E-92,3.90E-91,AENJPLPP_02374,AENJPLPP_02374,CDS,rex_1,Redox-sensing transcriptional repressor Rex,,COG2344,rex_1,"rex_1
(AENJPLPP_02374)",Up in serum
3496.205514,2.473152091,0.087890526,28.1390065,3.27E-174,2.90E-173,AENJPLPP_02521,AENJPLPP_02521,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3163.17738,2.472112244,0.084953731,29.09951355,3.64E-186,3.48E-185,AENJPLPP_02341,AENJPLPP_02341,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
25449.4816,2.472100902,0.058677284,42.13045904,0,0,AENJPLPP_02528,AENJPLPP_02528,CDS,hpf,Ribosome hibernation promotion factor,,,hpf,"hpf
(AENJPLPP_02528)",Up in serum
1618.83066,2.459842411,0.236203509,10.41408071,2.14E-25,5.39E-25,AENJPLPP_00278,AENJPLPP_00278,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2729.892275,2.458115734,0.077034031,31.90947815,1.97E-223,2.32E-222,AENJPLPP_01830,AENJPLPP_01830,CDS,asd,Aspartate-semialdehyde dehydrogenase,1.2.1.11,COG0136,asd,"asd
(AENJPLPP_01830)",Up in serum
24898.54368,2.454047468,0.051981163,47.21032264,0,0,AENJPLPP_01157,AENJPLPP_01157,CDS,NA,Muramidase-2,3.2.1.17,,Muramidase-2,Muramidase-2,Up in serum
2047.847424,2.428458827,0.073912187,32.85600005,9.35E-237,1.17E-235,AENJPLPP_01980,AENJPLPP_01980,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
13.89582384,2.421203362,0.559455779,4.327783274,1.51E-05,2.32E-05,AENJPLPP_03077,AENJPLPP_03077,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3511.696762,2.418174284,0.096225256,25.13034928,2.32E-139,1.73E-138,AENJPLPP_00107,AENJPLPP_00107,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
221.4793506,2.41409383,0.15680821,15.39520051,1.76E-53,6.60E-53,AENJPLPP_02392,AENJPLPP_02392,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
135.4138869,2.411170432,0.194239039,12.41341827,2.21E-35,6.42E-35,AENJPLPP_02925,AENJPLPP_02925,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
48.0722823,2.408422996,0.304034552,7.921543732,2.35E-15,4.85E-15,AENJPLPP_00924,AENJPLPP_00924,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
31.46992653,2.407439289,0.369596091,6.513703327,7.33E-11,1.34E-10,AENJPLPP_02923,AENJPLPP_02923,CDS,NA,IS30 family transposase IS1252,,COG2826,IS30 family transposase IS1252,IS30 family transposase IS1252,Up in serum
6912.722812,2.399403413,0.064291065,37.32094674,7.51E-305,1.25E-303,AENJPLPP_00715,AENJPLPP_00715,CDS,yvgN,Glyoxal reductase,1.1.1.-,COG0656,yvgN,"yvgN
(AENJPLPP_00715)",Up in serum
36.23837524,2.398678893,0.348922132,6.874539253,6.22E-12,1.18E-11,AENJPLPP_02181,AENJPLPP_02181,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
45.93896125,2.398534943,0.310007261,7.737028267,1.02E-14,2.07E-14,AENJPLPP_02179,AENJPLPP_02179,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
620.4729987,2.393502097,0.097913091,24.44516942,5.66E-132,3.99E-131,AENJPLPP_00139,AENJPLPP_00139,CDS,NA,phosphoketolase,4.1.2.-,,phosphoketolase,phosphoketolase,Up in serum
297.891493,2.389271921,0.134592529,17.75189118,1.67E-70,7.46E-70,AENJPLPP_02653,AENJPLPP_02653,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
202.8677787,2.385242374,0.163598844,14.57982413,3.77E-48,1.32E-47,AENJPLPP_01866,AENJPLPP_01866,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
8286.485674,2.377810771,0.070035838,33.95134327,1.17E-252,1.57E-251,AENJPLPP_01079,AENJPLPP_01079,CDS,NA,Putative universal stress protein,,,Putative universal stress protein,Putative universal stress protein,Up in serum
1312.723575,2.377588053,0.081541984,29.15783907,6.65E-187,6.40E-186,AENJPLPP_00047,AENJPLPP_00047,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
2678.726622,2.368580976,0.073257864,32.33210551,2.48E-229,2.98E-228,AENJPLPP_00425,AENJPLPP_00425,CDS,cmpD,Bicarbonate transport ATP-binding protein CmpD,3.6.3.-,,cmpD,"cmpD
(AENJPLPP_00425)",Up in serum
1397.21929,2.358313175,0.079624692,29.61786237,8.80E-193,8.74E-192,AENJPLPP_02308,AENJPLPP_02308,CDS,msmX,Oligosaccharides import ATP-binding protein MsmX,7.5.2.-,COG3839,msmX,"msmX
(AENJPLPP_02308)",Up in serum
2857.496207,2.355313409,0.066189057,35.58463438,2.42E-277,3.55E-276,AENJPLPP_00978,AENJPLPP_00978,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
305.3157074,2.347429185,0.13028623,18.01747724,1.42E-72,6.55E-72,AENJPLPP_02182,AENJPLPP_02182,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
3347.125405,2.344393824,0.062954561,37.23945955,1.57E-303,2.60E-302,AENJPLPP_00044,AENJPLPP_00044,CDS,NA,hypothetical protein,,,hypothetical protein,hypothetical protein,Up in serum
